MARKET_NAME,DATE,FB_LOWER_IMPRESSIONS,FB_UPPER_IMPRESSIONS,FB_APP_IMPRESSIONS,FB_LOWER_CLICKS,FB_UPPER_CLICKS,FB_APP_CLICKS,FB_LOWER_COST,FB_UPPER_COST,FB_APP_COST,FB_VIDEO_IMPRESSIONS,FB_STATIC_IMPRESSIONS,FB_VIDEO_CLICKS,FB_STATIC_CLICKS,FB_VIDEO_COST,FB_STATIC_COST,FB_TOTAL_IMPRESSIONS,FB_TOTAL_CLICKS,FB_TOTAL_COST,PMAX_LOCAL,GOOGLE_SEARCH_NONBRAND_IMPRESSIONS,GOOGLE_SEARCH_BRAND_IMPRESSIONS,GOOGLE_PMAX_IMPRESSIONS,GOOGLE_DISPLAY_IMPRESSIONS,GOOGLE_YOUTUBE_IMPRESSIONS,GOOGLE_SEARCH_NONBRAND_CLICKS,GOOGLE_SEARCH_BRAND_CLICKS,GOOGLE_PMAX_CLICKS,GOOGLE_DISPLAY_CLICKS,GOOGLE_YOUTUBE_CLICKS,GOOGLE_SEARCH_NONBRAND_COST,GOOGLE_SEARCH_BRAND_COST,GOOGLE_PMAX_COST,GOOGLE_DISPLAY_COST,GOOGLE_YOUTUBE_COST,GOOGLE_SEARCH_NONBRAND_IMPRESSIONS_2,GOOGLE_PMAX_IMPRESSIONS_2,GOOGLE_OTHER_IMPRESSIONS_2,GOOGLE_SEARCH_NONBRAND_CLICKS_2,GOOGLE_PMAX_CLICKS_2,GOOGLE_OTHER_CLICKS_2,GOOGLE_SEARCH_NONBRAND_COST_2,GOOGLE_PMAX_COST_2,GOOGLE_OTHER_COST_2,GOOGLE_TOTAL_IMPRESSIONS,GOOGLE_TOTAL_CLICKS,GOOGLE_TOTAL_COST,BING_SEARCH_BRAND_IMPRESSIONS,BING_SEARCH_NONBRAND_IMPRESSIONS,BING_OTHER_IMPRESSIONS,BING_SEARCH_BRAND_CLICKS,BING_SEARCH_NONBRAND_CLICKS,BING_OTHER_CLICKS,BING_SEARCH_BRAND_COST,BING_SEARCH_NONBRAND_COST,BING_OTHER_COST,BING_TOTAL_IMPRESSIONS,BING_TOTAL_CLICKS,BING_TOTAL_COST,GMV_NET_EUR,GMV_GROSS_EUR,BOOKINGS,ACTIVE_INCL_HIDDEN_VEHICLES,ACTIVE_VEHICLE_LOCATIONS,ACTIVE_VEHICLES,ACTIVE_VEHICLES_CAR,ACTIVE_VEHICLES_VAN,ACTIVE_VEHICLES_MINIBUS,ACTIVE_VEHICLES_MOVINGTRUCK,ACTIVE_VEHICLES_OTHERS,OCCUPANCY_RATE,OCCUPANCY_RATE_CAR,OCCUPANCY_RATE_VAN,OCCUPANCY_RATE_MINIBUS,OCCUPANCY_RATE_MOVINGTRUCK,OCCUPANCY_RATE_7D,OCCUPANCY_RATE_CAR_7D,OCCUPANCY_RATE_VAN_7D,OCCUPANCY_RATE_MINIBUS_7D,OCCUPANCY_RATE_MOVINGTRUCK_7D,OCCUPANCY_RATE_30D,OCCUPANCY_RATE_CAR_30D,OCCUPANCY_RATE_VAN_30D,OCCUPANCY_RATE_MINIBUS_30D,OCCUPANCY_RATE_MOVINGTRUCK_30D,AVAILABILITY_RATE,AVAILABILITY_RATE_CAR,AVAILABILITY_RATE_VAN,AVAILABILITY_RATE_MINIBUS,AVAILABILITY_RATE_MOVINGTRUCK,CRM_EMAIL_NEWSLETTER_SENDS,CRM_EMAIL_NEWSLETTER_OPENS,CRM_EMAIL_NEWSLETTER_CLICKS,CRM_EMAIL_JOURNEY_SENDS,CRM_EMAIL_JOURNEY_OPENS,CRM_EMAIL_JOURNEY_CLICKS,CRM_EMAIL_TOTAL_SENDS,CRM_EMAIL_TOTAL_OPENS,CRM_EMAIL_TOTAL_CLICKS,CRM_EMAIL_UNSUBSCRIBES,CRM_REACHABLE_AUDIENCE,CRM_CUMULATIVE_USERS,CRM_CUMULATIVE_UNSUBSCRIBES,IS_HOLIDAY,IS_LONG_WEEKEND,IS_BRIDGE_DAY,IS_SCHOOL_HOLIDAY,HOLIDAY_NAMES,TEMPERATURE_MAX,TEMPERATURE_MIN,TEMPERATURE_MEAN,PRECIPITATION_MM,SNOWFALL_CM,SNOW_DEPTH_M,WINDSPEED_MAX_KMH,SUNSHINE_HOURS,WEATHER_CODE,WEATHER_CONDITION,WEATHER_BUCKET,IS_FREEZING,IS_HOT,IS_SNOWING,IS_RAINING,IS_DRY,SESSIONS,NEW_USERS,TOTAL_USERS,ACTIVE_1DAY_USERS,N_LOCATIONS_ON_MARKETING,N_LOCATIONS,N_PARTNERS,N_PARTNERS_ON_MARKETING,AVG_BASE_PRICE,AVG_BASE_CAR_PRICE,AVG_PRICE,AVG_CAR_PRICE,SEO_BRAND_CLICKS_MONTH,SEO_BRAND_IMPRESSIONS_MONTH
Germany,2026-03-20,20005.0,41319.0,0.0,213.0,31.0,0.0,78.81,12.61,0.0,909.0,60415.0,124.0,120.0,6.03,85.39,61324.0,244.0,91.42,1.0,3926.0,251.0,3221.0,0.0,0.0,588.0,87.0,328.0,0.0,0.0,600.22,16.93,163.2,0.0,0.0,3926.0,3221.0,251.0,588.0,328.0,87.0,600.22,163.2,16.93,7398.0,1003.0,780.35,,,,,,,,,,,,,10178.18,10451.06,93.0,691.0,716.0,647.0,380.0,159.0,81.0,11.0,16.0,0.476257,0.540984,0.447059,0.269663,0.5,0.421011,0.506116,0.361577,0.169903,0.367347,0.418163,0.491964,0.38748,0.159924,0.369048,0.523743,0.459016,0.552941,0.730337,0.5,,,,,,,,,,,0,0,0,0,0,0,0,,11.1,-1.1,4.4,0.0,0.0,0.0,8.5,7.38,3.0,overcast,cloudy,1.0,0.0,0.0,0.0,1.0,,,,,,,,,72.288157894737,61.323974082073,74.982894736842,66.490280777538,223.0,1825.0
Netherlands,2026-03-20,30528.0,63708.0,0.0,641.0,37.0,0.0,274.31,78.83,0.0,39692.0,54544.0,516.0,162.0,183.43,169.71,94236.0,678.0,353.14,1.0,14613.0,582.0,4429.0,0.0,0.0,2271.0,404.0,304.0,0.0,0.0,4082.44,41.75,227.81,0.0,0.0,14613.0,4429.0,582.0,2271.0,304.0,404.0,4082.44,227.81,41.75,19624.0,2979.0,4352.0,0.0,402.0,76.0,0.0,35.0,0.0,0.0,33.47,0.0,478.0,35.0,33.47,69773.13,89652.28,338.0,1835.0,2310.0,1784.0,1086.0,358.0,195.0,134.0,11.0,0.555844,0.668772,0.426087,0.309623,0.350575,0.478554,0.55345,0.380788,0.319428,0.380049,0.471823,0.534411,0.374196,0.381851,0.373884,0.444156,0.331228,0.573913,0.690377,0.649425,,,,,,,,,,,0,0,0,0,0,0,0,,12.2,2.8,7.4,0.0,0.0,0.0,12.8,11.76,3.0,overcast,cloudy,0.0,0.0,0.0,0.0,1.0,,,,,,,,,58.370558375635,47.352537722908,56.537225042301,44.272976680384,19176.0,47945.0
Norway,2026-03-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,11.3,0.4,5.1,0.0,0.0,0.0,15.1,10.05,3.0,overcast,cloudy,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,
Spain,2026-03-20,33481.0,41092.0,0.0,525.0,52.0,0.0,197.93,5.62,0.0,15462.0,59111.0,173.0,404.0,129.94,73.61,74573.0,577.0,203.55,1.0,10973.0,235.0,1025.0,0.0,0.0,1772.0,96.0,117.0,0.0,0.0,976.36,7.87,37.83,0.0,0.0,10973.0,1025.0,235.0,1772.0,117.0,96.0,976.36,37.83,7.87,12233.0,1985.0,1022.06,0.0,1347.0,21.0,0.0,49.0,1.0,0.0,4.33,0.04,1368.0,50.0,4.37,30155.31,31585.06,168.0,1443.0,1630.0,1381.0,831.0,382.0,160.0,7.0,1.0,0.44908,0.476241,0.427938,0.381818,0.363636,0.449303,0.483505,0.437462,0.340078,0.272727,0.47102,0.523128,0.432507,0.357002,0.196078,0.55092,0.523759,0.572062,0.618182,0.636364,,,,,,,,,,,0,0,0,0,0,0,0,,10.4,2.2,5.7,0.1,0.0,0.0,19.2,9.45,51.0,light_drizzle,rain,0.0,0.0,0.0,0.0,1.0,,,,,,,,,43.170300530348,33.058645096057,39.280494991161,32.572295247725,415.0,1702.0
Sweden,2026-03-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,10.1,-0.3,4.4,0.0,0.0,0.0,12.6,11.93,3.0,overcast,cloudy,1.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,
USA,2026-03-20,8772.0,0.0,0.0,76.0,0.0,0.0,108.661,0.0,0.0,2259.0,6513.0,38.0,38.0,35.492,73.169,8772.0,76.0,108.661,1.0,1168.0,65.0,1761.0,0.0,0.0,141.0,14.0,58.0,0.0,0.0,456.5985,9.709,129.96,0.0,0.0,1168.0,1761.0,65.0,141.0,58.0,14.0,456.5985,129.96,9.709,2994.0,213.0,596.2675,0.0,140.0,1762.0,0.0,7.0,8.0,0.0,14.9625,7.486,1902.0,15.0,22.4485,7720.973,7720.973,26.0,270.0,249.0,231.0,0.0,0.0,0.0,0.0,231.0,0.51004,,,,,0.425029,,,,,0.423082,,,,,0.48996,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,82.680555555556,56.925373134328,75.902777777778,52.059701492537,111.0,1090.0
Belgium,2026-03-21,20024.0,48882.0,0.0,458.0,40.0,0.0,104.18,17.62,0.0,8750.0,60156.0,319.0,179.0,49.93,71.87,68906.0,498.0,121.8,1.0,6925.0,568.0,6004.0,0.0,0.0,1007.0,180.0,403.0,0.0,0.0,628.48,26.09,291.32,0.0,0.0,6925.0,6004.0,568.0,1007.0,403.0,180.0,628.48,291.32,26.09,13497.0,1590.0,945.89,15.0,1159.0,18070.0,3.0,53.0,172.0,1.1,18.94,12.45,19244.0,228.0,32.49,17117.11,17697.16,76.0,1038.0,1266.0,987.0,668.0,189.0,102.0,25.0,3.0,0.631122,0.698305,0.513514,0.365854,0.666667,0.541506,0.61112,0.447471,0.269454,0.363636,0.501452,0.554763,0.446114,0.265966,0.374875,0.368878,0.301695,0.486486,0.634146,0.333333,,,,,,,,,,,0,0,0,0,0,0,0,,12.8,1.9,7.2,0.0,0.0,0.0,15.5,11.85,3.0,overcast,cloudy,0.0,0.0,0.0,0.0,1.0,,,,,91.0,92.0,78.0,77.0,57.322213798332,51.801781737194,52.17513267627,46.173719376392,124.0,5814.0
Denmark,2026-03-21,55129.0,115398.0,0.0,892.0,41.0,0.0,508.816,179.810666667,0.0,117778.0,52749.0,587.0,346.0,403.562666667,285.064,170527.0,933.0,688.626666667,1.0,4786.0,0.0,0.0,2133.0,35975.0,1065.0,0.0,0.0,61.0,18.0,1199.21733334,0.0,0.0,6.21066667,278.93333333,4786.0,0.0,38108.0,1065.0,0.0,79.0,1199.21733334,0.0,285.144,42894.0,1144.0,1484.36133334,0.0,143.0,10.0,0.0,16.0,0.0,0.0,21.089333333,0.0,153.0,16.0,21.089333333,34724.44266673,37006.80133341,174.0,2698.0,2687.0,2406.0,1372.0,533.0,144.0,314.0,43.0,0.563082,0.578571,0.483051,0.430303,0.74212,0.508018,0.590753,0.372364,0.360754,0.4861,0.535373,0.610545,0.409256,0.401509,0.530729,0.436918,0.421429,0.516949,0.569697,0.25788,,,,,,,,,,,0,0,0,0,0,0,0,,5.8,0.2,3.5,0.0,0.0,0.0,8.9,4.63,3.0,overcast,cloudy,0.0,0.0,0.0,0.0,1.0,,,,,140.0,140.0,139.0,139.0,464.050266311585,343.750839865622,393.52396804261,283.764277715566,14518.0,20218.0
Germany,2026-03-21,5928.0,34320.0,0.0,129.0,22.0,0.0,45.05,7.16,0.0,1080.0,39168.0,67.0,84.0,8.04,44.17,40248.0,151.0,52.21,1.0,3144.0,204.0,2931.0,0.0,0.0,504.0,59.0,312.0,0.0,0.0,513.06,11.68,146.6,0.0,0.0,3144.0,2931.0,204.0,504.0,312.0,59.0,513.06,146.6,11.68,6279.0,875.0,671.34,,,,,,,,,,,,,6763.58,6909.5,43.0,692.0,716.0,647.0,381.0,158.0,81.0,11.0,16.0,0.536313,0.495327,0.745562,0.359551,0.785714,0.42636,0.503976,0.382032,0.180937,0.397959,0.422942,0.492377,0.401835,0.168256,0.378571,0.463687,0.504673,0.254438,0.640449,0.214286,,,,,,,,,,,0,0,0,0,0,0,0,,8.2,0.1,4.0,0.3,0.0,0.0,16.2,10.45,51.0,light_drizzle,rain,0.0,0.0,0.0,0.0,1.0,,,,,74.0,96.0,83.0,67.0,72.266754270696,61.310344827586,74.943495400788,66.443965517241,223.0,1825.0
Netherlands,2026-03-21,33625.0,69269.0,0.0,781.0,29.0,0.0,301.66,86.57,0.0,48289.0,54605.0,581.0,229.0,213.82,174.41,102894.0,810.0,388.23,1.0,11962.0,780.0,5200.0,0.0,0.0,1752.0,339.0,237.0,0.0,0.0,2591.17,35.86,118.24,0.0,0.0,11962.0,5200.0,780.0,1752.0,237.0,339.0,2591.17,118.24,35.86,17942.0,2328.0,2745.27,0.0,373.0,15.0,0.0,33.0,0.0,0.0,32.23,0.0,388.0,33.0,32.23,35718.55,39274.29,224.0,1831.0,2299.0,1779.0,1083.0,356.0,195.0,134.0,11.0,0.626794,0.675123,0.587336,0.385593,0.706897,0.494241,0.573147,0.393371,0.320383,0.390947,0.476364,0.538124,0.383252,0.376416,0.387553,0.373206,0.324877,0.412664,0.614407,0.293103,,,,,,,,,,,0,0,0,0,0,0,0,,11.4,1.0,6.0,0.0,0.0,0.0,12.4,11.8,3.0,overcast,cloudy,0.0,0.0,0.0,0.0,1.0,,,,,144.0,144.0,119.0,119.0,58.403821656051,47.416666666667,56.545647558386,44.272038567493,19176.0,47945.0
Norway,2026-03-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,8.7,1.2,3.7,0.0,0.0,0.0,12.1,7.27,3.0,overcast,cloudy,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,
Spain,2026-03-21,31787.0,114412.0,0.0,400.0,116.0,0.0,197.64,28.14,0.0,14606.0,131593.0,189.0,327.0,130.91,94.87,146199.0,516.0,225.78,1.0,3252.0,189.0,966.0,0.0,0.0,562.0,100.0,101.0,0.0,0.0,281.95,8.03,30.64,0.0,0.0,3252.0,966.0,189.0,562.0,101.0,100.0,281.95,30.64,8.03,4407.0,763.0,320.62,0.0,1121.0,3.0,0.0,43.0,0.0,0.0,2.33,0.0,1124.0,43.0,2.33,3458.16,4610.11,38.0,1443.0,1630.0,1381.0,831.0,383.0,159.0,7.0,1.0,0.452761,0.479409,0.422566,0.406393,0.363636,0.444046,0.481606,0.420232,0.344219,0.285714,0.467901,0.518555,0.430442,0.356491,0.200495,0.547239,0.520591,0.577434,0.593607,0.636364,,,,,,,,,,,0,0,0,0,0,0,0,,9.4,2.0,5.6,2.4,0.0,0.0,12.5,3.63,53.0,drizzle,rain,0.0,0.0,0.0,1.0,0.0,,,,,130.0,136.0,107.0,102.0,43.164997053624,33.061616161616,39.283441367118,32.574747474747,415.0,1702.0
Sweden,2026-03-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,12.5,1.6,6.4,0.0,0.0,0.0,16.0,11.97,3.0,overcast,cloudy,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,
USA,2026-03-21,8166.0,0.0,0.0,120.0,0.0,0.0,105.3835,0.0,0.0,1649.0,6517.0,75.0,45.0,37.563,67.8205,8166.0,120.0,105.3835,1.0,822.0,46.0,935.0,0.0,0.0,85.0,13.0,58.0,0.0,0.0,60.1635,7.3625,157.4245,0.0,0.0,822.0,935.0,46.0,85.0,58.0,13.0,60.1635,157.4245,7.3625,1803.0,156.0,224.9505,0.0,110.0,2113.0,0.0,5.0,8.0,0.0,21.204,9.3765,2223.0,13.0,30.5805,1643.462,1643.462,10.0,267.0,248.0,230.0,0.0,0.0,0.0,0.0,230.0,0.475806,,,,,0.4317,,,,,0.426866,,,,,0.524194,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,35.0,38.0,36.0,33.0,81.366197183099,56.925373134328,74.859154929577,52.059701492537,111.0,1090.0
Belgium,2026-03-22,22935.0,90523.0,0.0,487.0,110.0,0.0,107.22,18.96,0.0,10057.0,103401.0,371.0,226.0,54.38,71.8,113458.0,597.0,126.18,1.0,5578.0,507.0,4187.0,0.0,0.0,817.0,181.0,380.0,0.0,0.0,404.44,30.13,317.88,0.0,0.0,5578.0,4187.0,507.0,817.0,380.0,181.0,404.44,317.88,30.13,10272.0,1378.0,752.45,13.0,1677.0,19503.0,3.0,71.0,166.0,1.01,20.62,12.17,21193.0,240.0,33.8,6807.97,7132.97,33.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,13.6,2.2,7.6,0.0,0.0,0.0,12.6,11.87,3.0,overcast,cloudy,0.0,0.0,0.0,0.0,1.0,,,,,91.0,92.0,78.0,77.0,,,,,124.0,5814.0
Denmark,2026-03-22,65979.0,127515.0,0.0,1069.0,36.0,0.0,550.217333333,187.209333333,0.0,131497.0,61997.0,682.0,423.0,427.032,310.394666667,193494.0,1105.0,737.426666667,1.0,3928.0,0.0,0.0,2645.0,39620.0,900.0,0.0,0.0,72.0,26.0,833.81733334,0.0,0.0,6.39733333,278.76,3928.0,0.0,42265.0,900.0,0.0,98.0,833.81733334,0.0,285.15733333,46193.0,998.0,1118.97466667,0.0,120.0,33.0,0.0,20.0,0.0,0.0,22.173333333,0.0,153.0,20.0,22.173333333,53289.06266677,57864.94800012,266.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,11.8,0.1,5.5,0.0,0.0,0.0,14.4,11.66,0.0,clear,dry,0.0,0.0,0.0,0.0,1.0,,,,,140.0,140.0,139.0,139.0,,,,,14518.0,20218.0
Germany,2026-03-22,10272.0,32133.0,0.0,148.0,10.0,0.0,62.35,6.07,0.0,1254.0,41151.0,68.0,90.0,9.54,58.88,42405.0,158.0,68.42,1.0,2353.0,162.0,3001.0,0.0,0.0,388.0,61.0,305.0,0.0,0.0,304.29,12.3,161.29,0.0,0.0,2353.0,3001.0,162.0,388.0,305.0,61.0,304.29,161.29,12.3,5516.0,754.0,477.88,,,,,,,,,,,,,6684.69,7051.73,37.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,11.8,-1.5,4.7,0.0,0.0,0.0,18.0,11.46,2.0,partly_cloudy,dry,1.0,0.0,0.0,0.0,1.0,,,,,74.0,96.0,83.0,67.0,,,,,223.0,1825.0
Netherlands,2026-03-22,39683.0,76512.0,0.0,875.0,38.0,0.0,312.32,90.71,0.0,53251.0,62944.0,626.0,287.0,204.7,198.33,116195.0,913.0,403.03,1.0,11785.0,444.0,5133.0,0.0,0.0,1542.0,353.0,319.0,0.0,0.0,2408.27,37.99,230.21,0.0,0.0,11785.0,5133.0,444.0,1542.0,319.0,353.0,2408.27,230.21,37.99,17362.0,2214.0,2676.47,0.0,269.0,14.0,0.0,25.0,0.0,0.0,26.98,0.0,283.0,25.0,26.98,23970.63,24869.37,124.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,14.6,2.8,7.9,0.0,0.0,0.0,12.4,11.83,0.0,clear,dry,0.0,0.0,0.0,0.0,1.0,,,,,144.0,144.0,119.0,119.0,,,,,19176.0,47945.0
Norway,2026-03-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,5.6,2.1,3.9,0.0,0.0,0.0,27.6,7.64,3.0,overcast,cloudy,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,
Spain,2026-03-22,39326.0,150834.0,0.0,550.0,200.0,0.0,222.48,24.7,0.0,17966.0,172194.0,202.0,548.0,153.36,93.82,190160.0,750.0,247.18,1.0,2333.0,213.0,765.0,0.0,0.0,358.0,114.0,121.0,0.0,0.0,224.54,8.99,29.42,0.0,0.0,2333.0,765.0,213.0,358.0,121.0,114.0,224.54,29.42,8.99,3311.0,593.0,262.95,0.0,2399.0,9.0,0.0,120.0,0.0,0.0,7.76,0.0,2408.0,120.0,7.76,9869.3,10076.3,38.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,16.4,0.6,8.2,0.0,0.0,0.0,20.3,11.82,1.0,mainly_clear,dry,0.0,0.0,0.0,0.0,1.0,,,,,130.0,136.0,107.0,102.0,,,,,415.0,1702.0
Sweden,2026-03-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,10.7,1.8,5.9,0.0,0.0,0.0,17.8,12.0,3.0,overcast,cloudy,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,
USA,2026-03-22,8044.0,0.0,0.0,119.0,0.0,0.0,120.042,0.0,0.0,1839.0,6205.0,77.0,42.0,49.533,70.509,8044.0,119.0,120.042,1.0,514.0,31.0,418.0,0.0,0.0,56.0,12.0,18.0,0.0,0.0,27.816,3.857,57.5035,0.0,0.0,514.0,418.0,31.0,56.0,18.0,12.0,27.816,57.5035,3.857,963.0,86.0,89.1765,0.0,85.0,1655.0,0.0,8.0,7.0,0.0,18.297,9.804,1740.0,15.0,28.101,933.4035,933.4035,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,35.0,38.0,36.0,33.0,,,,,111.0,1090.0
Belgium,2026-03-23,28732.0,48212.0,0.0,700.0,61.0,0.0,135.2,10.74,0.0,12387.0,64557.0,553.0,208.0,65.63,80.31,76944.0,761.0,145.94,1.0,10282.0,1030.0,5769.0,0.0,0.0,1410.0,392.0,421.0,0.0,0.0,1102.1,66.98,361.54,0.0,0.0,10282.0,5769.0,1030.0,1410.0,421.0,392.0,1102.1,361.54,66.98,17081.0,2223.0,1530.62,28.0,1652.0,22293.0,10.0,85.0,142.0,2.01,28.97,12.43,23973.0,237.0,43.41,27552.93,31388.13,129.0,1039.0,1267.0,987.0,667.0,190.0,102.0,25.0,3.0,0.558011,0.63914,0.46875,0.203252,0.363636,0.552013,0.624191,0.460246,0.254355,0.38961,0.501689,0.556193,0.446096,0.257412,0.376869,0.441989,0.36086,0.53125,0.796748,0.636364,,,,,,,,,,,0,0,0,0,0,0,0,,14.2,3.5,8.4,0.0,0.0,0.0,7.5,11.04,3.0,overcast,cloudy,0.0,0.0,0.0,0.0,1.0,,,,,91.0,92.0,78.0,77.0,57.378316906748,51.813823857302,51.991660348749,46.098104793757,124.0,5814.0
Denmark,2026-03-23,61841.0,114814.0,0.0,774.0,49.0,0.0,517.474666667,170.594666667,0.0,118199.0,58456.0,483.0,340.0,390.577333333,297.492,176655.0,823.0,688.069333333,1.0,5734.0,0.0,0.0,1910.0,38962.0,1210.0,0.0,0.0,74.0,26.0,1903.27066666,0.0,0.0,6.00933333,277.38,5734.0,0.0,40872.0,1210.0,0.0,100.0,1903.27066666,0.0,283.38933333,46606.0,1310.0,2186.65999999,0.0,162.0,39.0,0.0,19.0,0.0,0.0,25.457333333,0.0,201.0,19.0,25.457333333,173478.63066671,177989.16400004,469.0,2697.0,2687.0,2405.0,1373.0,531.0,144.0,314.0,43.0,0.490882,0.592088,0.319728,0.248485,0.498567,0.503931,0.592105,0.356051,0.346518,0.485481,0.534408,0.609692,0.408357,0.395192,0.531726,0.509118,0.407912,0.680272,0.751515,0.501433,,,,,,,,,,,0,0,0,0,0,0,0,,9.5,2.2,6.0,0.0,0.0,0.0,13.1,8.43,3.0,overcast,cloudy,0.0,0.0,0.0,0.0,1.0,,,,,140.0,140.0,139.0,139.0,464.108891108891,343.950195858982,393.688311688312,283.94068270845,14518.0,20218.0
Germany,2026-03-23,10943.0,6155.0,0.0,97.0,6.0,0.0,72.71,5.24,0.0,1406.0,15692.0,32.0,71.0,9.47,68.48,17098.0,103.0,77.95,1.0,5051.0,267.0,2531.0,0.0,0.0,769.0,92.0,280.0,0.0,0.0,788.23,18.14,160.51,0.0,0.0,5051.0,2531.0,267.0,769.0,280.0,92.0,788.23,160.51,18.14,7849.0,1141.0,966.88,,,,,,,,,,,,,8315.54,8459.54,105.0,696.0,720.0,651.0,382.0,160.0,81.0,12.0,16.0,0.381944,0.470862,0.327485,0.101124,0.333333,0.428288,0.504648,0.392107,0.177419,0.383838,0.421601,0.491525,0.399453,0.167429,0.372922,0.618056,0.529138,0.672515,0.898876,0.666667,,,,,,,,,,,0,0,0,0,0,0,0,,13.9,0.4,5.9,0.0,0.0,0.0,8.0,11.63,3.0,overcast,cloudy,0.0,0.0,0.0,0.0,1.0,,,,,74.0,96.0,83.0,67.0,72.304575163399,61.305376344086,74.946405228758,66.406451612903,223.0,1825.0
Netherlands,2026-03-23,33465.0,66353.0,0.0,571.0,25.0,0.0,296.62,79.09,0.0,46396.0,53422.0,422.0,174.0,193.7,182.01,99818.0,596.0,375.71,1.0,19009.0,400.0,8915.0,0.0,0.0,2569.0,300.0,679.0,0.0,0.0,4408.0,35.99,571.44,0.0,0.0,19009.0,8915.0,400.0,2569.0,679.0,300.0,4408.0,571.44,35.99,28324.0,3548.0,5015.43,0.0,701.0,40.0,0.0,39.0,0.0,0.0,34.31,0.0,741.0,39.0,34.31,81613.77,92057.98,311.0,1826.0,2298.0,1774.0,1079.0,355.0,195.0,134.0,11.0,0.474761,0.563559,0.398249,0.188285,0.37931,0.500746,0.581492,0.405439,0.300419,0.403451,0.474385,0.53778,0.38474,0.360979,0.382022,0.525239,0.436441,0.601751,0.811715,0.62069,,,,,,,,,,,0,0,0,0,0,0,0,,14.4,3.0,8.4,0.0,0.0,0.0,9.9,11.82,3.0,overcast,cloudy,0.0,0.0,0.0,0.0,1.0,,,,,144.0,144.0,119.0,119.0,58.52888700085,47.475500345066,56.618521665251,44.300897170462,19176.0,47945.0
Norway,2026-03-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,9.3,1.5,5.3,0.0,0.0,0.0,17.6,10.98,3.0,overcast,cloudy,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,
