MARKET_NAME,DATE,FB_LOWER_IMPRESSIONS,FB_UPPER_IMPRESSIONS,FB_APP_IMPRESSIONS,FB_LOWER_CLICKS,FB_UPPER_CLICKS,FB_APP_CLICKS,FB_LOWER_COST,FB_UPPER_COST,FB_APP_COST,FB_VIDEO_IMPRESSIONS,FB_STATIC_IMPRESSIONS,FB_VIDEO_CLICKS,FB_STATIC_CLICKS,FB_VIDEO_COST,FB_STATIC_COST,FB_TOTAL_IMPRESSIONS,FB_TOTAL_CLICKS,FB_TOTAL_COST,PMAX_LOCAL,GOOGLE_SEARCH_NONBRAND_IMPRESSIONS,GOOGLE_SEARCH_BRAND_IMPRESSIONS,GOOGLE_PMAX_IMPRESSIONS,GOOGLE_DISPLAY_IMPRESSIONS,GOOGLE_YOUTUBE_IMPRESSIONS,GOOGLE_SEARCH_NONBRAND_CLICKS,GOOGLE_SEARCH_BRAND_CLICKS,GOOGLE_PMAX_CLICKS,GOOGLE_DISPLAY_CLICKS,GOOGLE_YOUTUBE_CLICKS,GOOGLE_SEARCH_NONBRAND_COST,GOOGLE_SEARCH_BRAND_COST,GOOGLE_PMAX_COST,GOOGLE_DISPLAY_COST,GOOGLE_YOUTUBE_COST,GOOGLE_SEARCH_NONBRAND_IMPRESSIONS_2,GOOGLE_PMAX_IMPRESSIONS_2,GOOGLE_OTHER_IMPRESSIONS_2,GOOGLE_SEARCH_NONBRAND_CLICKS_2,GOOGLE_PMAX_CLICKS_2,GOOGLE_OTHER_CLICKS_2,GOOGLE_SEARCH_NONBRAND_COST_2,GOOGLE_PMAX_COST_2,GOOGLE_OTHER_COST_2,GOOGLE_TOTAL_IMPRESSIONS,GOOGLE_TOTAL_CLICKS,GOOGLE_TOTAL_COST,BING_SEARCH_BRAND_IMPRESSIONS,BING_SEARCH_NONBRAND_IMPRESSIONS,BING_OTHER_IMPRESSIONS,BING_SEARCH_BRAND_CLICKS,BING_SEARCH_NONBRAND_CLICKS,BING_OTHER_CLICKS,BING_SEARCH_BRAND_COST,BING_SEARCH_NONBRAND_COST,BING_OTHER_COST,BING_TOTAL_IMPRESSIONS,BING_TOTAL_CLICKS,BING_TOTAL_COST,GMV_NET_EUR,GMV_GROSS_EUR,BOOKINGS,ACTIVE_INCL_HIDDEN_VEHICLES,ACTIVE_VEHICLE_LOCATIONS,ACTIVE_VEHICLES,ACTIVE_VEHICLES_CAR,ACTIVE_VEHICLES_VAN,ACTIVE_VEHICLES_MINIBUS,ACTIVE_VEHICLES_MOVINGTRUCK,ACTIVE_VEHICLES_OTHERS,OCCUPANCY_RATE,OCCUPANCY_RATE_CAR,OCCUPANCY_RATE_VAN,OCCUPANCY_RATE_MINIBUS,OCCUPANCY_RATE_MOVINGTRUCK,OCCUPANCY_RATE_7D,OCCUPANCY_RATE_CAR_7D,OCCUPANCY_RATE_VAN_7D,OCCUPANCY_RATE_MINIBUS_7D,OCCUPANCY_RATE_MOVINGTRUCK_7D,OCCUPANCY_RATE_30D,OCCUPANCY_RATE_CAR_30D,OCCUPANCY_RATE_VAN_30D,OCCUPANCY_RATE_MINIBUS_30D,OCCUPANCY_RATE_MOVINGTRUCK_30D,AVAILABILITY_RATE,AVAILABILITY_RATE_CAR,AVAILABILITY_RATE_VAN,AVAILABILITY_RATE_MINIBUS,AVAILABILITY_RATE_MOVINGTRUCK,CRM_EMAIL_NEWSLETTER_SENDS,CRM_EMAIL_NEWSLETTER_OPENS,CRM_EMAIL_NEWSLETTER_CLICKS,CRM_EMAIL_JOURNEY_SENDS,CRM_EMAIL_JOURNEY_OPENS,CRM_EMAIL_JOURNEY_CLICKS,CRM_EMAIL_TOTAL_SENDS,CRM_EMAIL_TOTAL_OPENS,CRM_EMAIL_TOTAL_CLICKS,CRM_EMAIL_UNSUBSCRIBES,CRM_REACHABLE_AUDIENCE,CRM_CUMULATIVE_USERS,CRM_CUMULATIVE_UNSUBSCRIBES,IS_HOLIDAY,IS_LONG_WEEKEND,IS_BRIDGE_DAY,IS_SCHOOL_HOLIDAY,HOLIDAY_NAMES,TEMPERATURE_MAX,TEMPERATURE_MIN,TEMPERATURE_MEAN,PRECIPITATION_MM,SNOWFALL_CM,SNOW_DEPTH_M,WINDSPEED_MAX_KMH,SUNSHINE_HOURS,WEATHER_CODE,WEATHER_CONDITION,WEATHER_BUCKET,IS_FREEZING,IS_HOT,IS_SNOWING,IS_RAINING,IS_DRY,SESSIONS,NEW_USERS,TOTAL_USERS,ACTIVE_1DAY_USERS,N_LOCATIONS_ON_MARKETING,N_LOCATIONS,N_PARTNERS,N_PARTNERS_ON_MARKETING,AVG_BASE_PRICE,AVG_BASE_CAR_PRICE,AVG_PRICE,AVG_CAR_PRICE,SEO_BRAND_CLICKS_MONTH,SEO_BRAND_IMPRESSIONS_MONTH
Germany,2025-06-07,5827,10835,0,60,9,0,55.47,11.15,0,1231,15431,9,60,8.48,58.14,16662,69,66.62,1,7144,299,65212,0,0,845,76,269,0,0,911.33000000,20.97000000,39.29000000,0.00000000,0.00000000,7144,65212,299,845,269,76,911.33000000,39.29000000,20.97000000,72655,1190,971.59000000,0,649,1411,0,42,5,0,16.52,1.58,2060,47,18.1,5728.590000000000,6767.790000000000,30,867,888,814,521,179,88,12,14,0.471847,0.494737,0.426316,0.515152,0.285714,0.369426,0.433500,0.274230,0.251799,0.213592,0.340868,0.393810,0.263861,0.253818,0.217573,0.528153,0.505263,0.573684,0.484848,0.714286,0,0,0,32,17,9,32,17,9,1,12317,14393,2076,0,0,0,0,Whit Monday | Whit Monday,18.5,12.9,15.4,8.9,0.00,0.00,23.7,12.63,63,rain,rain,0,0,0,1,0,1697,1140,1505,1475,,,,,74.189160467588,66.277128547579,75.931987247609,70.046744574290,264,1879
Netherlands,2025-06-07,50850,38292,0,515,38,0,495.46,40.71,0,27577,61565,235,318,317.76,218.41,89142,553,536.17,1,13401,956,7319,0,0,1603,325,571,0,0,2481.22000000,29.45000000,495.85000000,0.00000000,0.00000000,13401,7319,956,1603,571,325,2481.22000000,495.85000000,29.45000000,21676,2499,3006.52000000,35,708,1077,14,77,9,0.87,49.4,3.51,1820,100,53.78,41057.940000000000,45032.290000000000,197,2041,2585,1991,1203,425,214,135,14,0.592650,0.643450,0.441581,0.645418,0.612717,0.476614,0.572952,0.293844,0.421294,0.336903,0.462769,0.559963,0.309863,0.340611,0.332500,0.407350,0.356550,0.558419,0.354582,0.387283,0,0,0,405,277,51,405,277,51,3,64724,83462,18738,0,0,0,0,Whit Monday | Whit Monday,15.6,11.6,13.4,15.5,0.00,0.00,22.0,7.62,63,rain,rain,0,0,0,1,0,5315,2879,4256,4065,,,,,62.644343548997,55.758034026465,57.928868709799,45.636420919975,726,8395
Norway,2025-06-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,Whit Monday | Whit Monday,16.5,10.0,13.2,5.9,0.00,0.00,17.0,11.88,61,light_rain,rain,0,0,0,1,0,,,,,,,,,,,,,,
Spain,2025-06-07,22171,66589,0,177,63,0,106.28,33.22,0,36388,52372,97,143,88.28,51.22,88760,240,139.5,1,6837,167,39889,0,0,995,75,230,0,0,508.17000000,5.76000000,37.26000000,0.00000000,0.00000000,6837,39889,167,995,230,75,508.17000000,37.26000000,5.76000000,46893,1300,551.19000000,0,9810,11075,0,491,136,0,116.1,4.8,20885,627,120.9,5618.160000000000,6716.060000000000,51,1116,1238,1078,643,264,161,7,3,0.560582,0.597241,0.569079,0.436548,0.250000,0.494164,0.536855,0.507096,0.340116,0.196721,0.463189,0.496128,0.463313,0.361022,0.291139,0.439418,0.402759,0.430921,0.563452,0.750000,0,0,0,46,24,9,46,24,9,0,33592,35797,2205,0,0,0,0,Day of La Rioja | Day of La Rioja | Day of Murcia | Day of Murcia,28.4,14.2,21.9,0.0,0.00,0.00,18.2,14.00,3,overcast,cloudy,0,0,0,0,1,2389,1661,2166,2104,,,,,48.782131661442,39.244295302013,41.076018808777,35.022818791946,377,1344
Sweden,2025-06-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,0,Pentecost | Pentecost,17.2,11.0,14.2,0.0,0.00,0.00,31.7,13.23,3,overcast,cloudy,0,0,0,0,1,,,,,,,,,,,,,,
USA,2025-06-07,10255,0,0,66,0,0,134.7765,0,0,421,9834,3,63,6.878,127.8985,10255,66,134.7765,1,2162,55,18127,0,0,212,13,227,0,0,680.22850000,7.62850000,522.21500000,0.00000000,0.00000000,2162,18127,55,212,227,13,680.22850000,522.21500000,7.62850000,20344,452,1210.07200000,,,,,,,,,,,,,2547.206500000000,3060.035500000000,11,156,217,156,0,0,0,0,156,0.682028,,,,,0.593895,,,,,0.497116,,,,,0.317972,,,,,0,0,0,22,17,8,22,17,8,0,1733,1733,0,0,0,0,0,,,,,,,,,,,,,,,,,,320,201,265,251,,,,,71.066037735849,53.824175824176,68.004716981132,50.417582417582,113,1301
Belgium,2025-06-08,16862,0,0,153,0,0,111.42,0,0,16862,0,153,0,111.42,0,16862,153,111.42,1,3660,245,27503,0,0,511,88,210,0,0,220.48000000,11.63000000,141.01000000,0.00000000,0.00000000,3660,27503,245,511,210,88,220.48000000,141.01000000,11.63000000,31408,809,373.12000000,12,664,391,8,23,5,1.63,10.27,0.94,1067,36,12.84,13232.220000000000,13363.220000000000,24,698,778,652,427,126,75,20,4,0.496144,0.572534,0.314685,0.471910,0.120000,0.516141,0.602207,0.382439,0.334936,0.254144,0.499449,0.574247,0.394385,0.320964,0.302993,0.503856,0.427466,0.685315,0.528090,0.880000,0,0,0,9,3,2,9,3,2,0,12625,13829,1204,0,0,0,0,Whit Monday | Whit Monday,14.9,9.6,12.6,2.9,0.00,0.00,28.6,12.25,55,heavy_drizzle,rain,0,0,0,1,0,1301,799,1132,1095,,,,,61.770631067961,53.935361216730,52.983009708738,46.249049429658,90,5216
Denmark,2025-06-08,82477,49902,0,678,31,0,453.990666667,52.08,0,22937,109442,113,596,141.244,364.826666667,132379,709,506.070666667,1,8042,0,0,60745,0,1285,0,0,223,0,2693.85733334,0.00000000,0.00000000,39.63333333,0.00000000,8042,0,60745,1285,0,223,2693.85733334,0.00000000,39.63333333,68787,1508,2733.49066667,100,100,83,38,15,1,12.029333333,7.506666667,0.264,283,54,19.8,48184.608000030000,50277.112000020000,187,2577,2477,2272,1293,498,142,296,43,0.623335,0.725572,0.504817,0.471698,0.477564,0.623662,0.716831,0.514081,0.421665,0.531565,0.630097,0.739345,0.495697,0.455302,0.511345,0.376665,0.274428,0.495183,0.528302,0.522436,0,0,0,302,211,76,302,211,76,3,180110,257508,77398,1,0,0,0,Whit Monday | Whit Monday,13.4,9.2,11.5,11.5,0.00,0.00,18.9,4.61,61,light_rain,rain,0,0,0,1,0,4668,2474,3872,3666,,,,,474.420959147425,344.059446733373,393.762699822380,288.196586227192,13932,20241
Germany,2025-06-08,7442,11463,0,64,9,0,65.72,10.95,0,1592,17313,13,60,12.21,64.46,18905,73,76.67,1,4416,185,61171,0,0,542,53,236,0,0,478.27000000,16.41000000,43.07000000,0.00000000,0.00000000,4416,61171,185,542,236,53,478.27000000,43.07000000,16.41000000,65772,831,537.75000000,1,652,987,0,38,1,0,13.49,0.56,1640,39,14.05,3933.270000000000,3933.270000000000,13,867,888,814,521,179,88,12,14,0.380631,0.438596,0.242105,0.373737,0.285714,0.383098,0.448664,0.277778,0.276657,0.235294,0.342126,0.394797,0.263715,0.258578,0.218947,0.619369,0.561404,0.757895,0.626263,0.714286,0,0,0,9,8,3,9,8,3,1,12325,14402,2077,1,0,0,0,Whit Monday | Whit Monday,16.9,9.4,13.3,5.1,0.00,0.00,27.5,14.27,55,heavy_drizzle,rain,0,0,0,1,0,1375,899,1225,1185,,,,,74.189160467588,66.277128547579,75.931987247609,70.046744574290,264,1879
Netherlands,2025-06-08,62362,46308,0,619,56,0,557.82,44.84,0,32997,75673,245,430,348.39,254.27,108670,675,602.66,1,12926,798,6930,0,0,1495,286,504,0,0,2411.47000000,26.28000000,586.77000000,0.00000000,0.00000000,12926,6930,798,1495,504,286,2411.47000000,586.77000000,26.28000000,20654,2285,3024.52000000,21,642,2559,9,80,14,0.63,50.69,5.48,3222,103,56.8,18650.370000000000,20476.670000000000,106,2041,2587,1991,1202,425,215,135,14,0.481639,0.584665,0.255575,0.503968,0.317919,0.480731,0.575504,0.295806,0.434113,0.350124,0.463744,0.560931,0.308009,0.346988,0.333654,0.518361,0.415335,0.744425,0.496032,0.682081,0,0,0,167,119,15,167,119,15,1,64791,83530,18739,1,0,0,0,Whit Monday | Whit Monday,14.6,10.4,12.4,10.3,0.00,0.00,29.5,14.61,61,light_rain,rain,0,0,0,1,0,4697,2766,3956,3774,,,,,62.686956521739,55.743541272842,57.930056710775,45.633270321361,726,8395
Norway,2025-06-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,0,Whit Monday | Whit Monday,15.2,10.0,12.3,3.4,0.00,0.00,10.5,10.54,61,light_rain,rain,0,0,0,1,0,,,,,,,,,,,,,,
Spain,2025-06-08,24454,87331,0,179,60,0,111.44,40.39,0,48039,63746,97,142,93.38,58.45,111785,239,151.83,1,3803,135,32419,0,0,598,65,233,0,0,321.23000000,5.16000000,39.69000000,0.00000000,0.00000000,3803,32419,135,598,233,65,321.23000000,39.69000000,5.16000000,36357,896,366.08000000,4,6941,10547,0,567,148,0,99.05,2.81,17492,715,101.86,13177.880000000000,14712.080000000000,32,1116,1238,1078,643,264,161,7,3,0.495961,0.553103,0.440789,0.390863,0.250000,0.498152,0.541929,0.512748,0.336245,0.216667,0.464934,0.499138,0.462667,0.362136,0.281513,0.504039,0.446897,0.559211,0.609137,0.750000,0,0,0,37,28,6,37,28,6,0,33601,35806,2205,0,0,0,0,Day of La Rioja | Day of La Rioja | Day of Murcia | Day of Murcia,29.3,15.7,21.8,0.0,0.00,0.00,18.3,14.00,2,partly_cloudy,dry,0,0,0,0,1,2177,1479,1965,1915,,,,,48.795454545455,39.246979865772,41.076018808777,35.022818791946,377,1344
Sweden,2025-06-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,0,Pentecost | Pentecost,17.8,9.4,13.8,0.0,0.00,0.00,9.9,15.07,3,overcast,cloudy,0,0,0,0,1,,,,,,,,,,,,,,
USA,2025-06-08,12094,0,0,71,0,0,154.09,0,0,748,11346,2,69,9.462,144.628,12094,71,154.09,1,2207,42,18455,0,0,194,16,216,0,0,672.47650000,12.07450000,596.51450000,0.00000000,0.00000000,2207,18455,42,194,216,16,672.47650000,596.51450000,12.07450000,20704,426,1281.06550000,,,,,,,,,,,,,973.940000000000,973.940000000000,5,156,217,156,0,0,0,0,156,0.589862,,,,,0.610450,,,,,0.501475,,,,,0.410138,,,,,0,0,0,13,9,4,13,9,4,0,1746,1746,0,0,0,0,0,,,,,,,,,,,,,,,,,,278,185,240,233,,,,,71.066037735849,53.824175824176,68.004716981132,50.417582417582,113,1301
Belgium,2025-06-09,18509,0,0,179,0,0,112.84,0,0,18509,0,179,0,112.84,0,18509,179,112.84,1,7738,274,27741,0,0,952,90,181,0,0,754.80000000,14.52000000,90.03000000,0.00000000,0.00000000,7738,27741,274,952,181,90,754.80000000,90.03000000,14.52000000,35753,1223,859.35000000,12,1082,636,1,28,9,0.06,15.01,2.26,1730,38,17.33,13322.420000000000,13450.420000000000,32,698,778,652,427,126,75,20,4,0.422879,0.491296,0.286713,0.370787,0.040000,0.511879,0.595527,0.371316,0.353600,0.251397,0.494975,0.570433,0.387616,0.318824,0.288750,0.577121,0.508704,0.713287,0.629213,0.960000,0,0,0,77,61,38,77,61,38,1,12687,13892,1205,1,0,0,0,Whit Monday | Whit Monday,17.1,8.1,13.4,0.4,0.00,0.00,15.3,12.50,51,light_drizzle,rain,0,0,0,0,1,1885,1224,1651,1594,,,,,61.770631067961,53.935361216730,52.983009708738,46.249049429658,90,5216
Denmark,2025-06-09,79441,51031,0,511,28,0,429.146666667,47.930666667,0,24560,105912,92,447,134.481333333,342.596,130472,539,477.077333333,1,7743,0,0,43764,0,1193,0,0,237,0,2260.08666667,0.00000000,0.00000000,39.80133333,0.00000000,7743,0,43764,1193,0,237,2260.08666667,0.00000000,39.80133333,51507,1430,2299.88800000,78,174,59,26,28,0,8.573333333,16.217333333,3.552713679e-15,311,54,24.790666667,53057.985333330000,58468.428000000000,280,2579,2477,2273,1292,499,142,297,43,0.568026,0.696738,0.398077,0.396226,0.399361,0.618497,0.716514,0.498897,0.437780,0.510745,0.625286,0.737243,0.487473,0.447879,0.499787,0.431974,0.303262,0.601923,0.603774,0.600639,0,0,0,450,305,101,450,305,101,11,180346,257752,77406,1,0,0,0,Whit Monday | Whit Monday,15.6,8.4,12.2,0.0,0.00,0.00,22.7,16.46,3,overcast,cloudy,0,0,0,0,1,4846,2517,3903,3698,,,,,474.621448863636,344.138987043581,394.031250000000,288.308598351001,13932,20241
Germany,2025-06-09,6643,18748,0,70,17,0,62.51,13.59,0,2393,22998,25,62,13.98,62.12,25391,87,76.1,1,7846,272,69096,0,0,933,72,249,0,0,990.58000000,25.93000000,34.42000000,0.00000000,0.00000000,7846,69096,272,933,249,72,990.58000000,34.42000000,25.93000000,77214,1254,1050.93000000,1,994,751,0,72,2,0,25.88,0.68,1746,74,26.56,6590.470000000000,6760.470000000000,24,867,889,815,521,180,88,12,14,0.303712,0.343860,0.198953,0.323232,0.214286,0.378968,0.440200,0.273613,0.301587,0.198020,0.340363,0.392958,0.260025,0.260910,0.209746,0.696288,0.656140,0.801047,0.676768,0.785714,0,0,0,85,44,18,85,44,18,0,12401,14478,2077,1,0,0,0,Whit Monday | Whit Monday,17.1,7.0,12.6,0.7,0.00,0.00,20.6,14.58,51,light_drizzle,rain,0,0,0,0,1,1854,1297,1667,1636,,,,,74.189160467588,66.277128547579,75.931987247609,70.046744574290,264,1879
Netherlands,2025-06-09,59768,43511,0,590,37,0,529.01,39.57,0,30606,72673,203,424,327.76,240.82,103279,627,568.58,1,14160,921,4891,0,0,1830,306,403,0,0,2664.07000000,27.78000000,378.25000000,0.00000000,0.00000000,14160,4891,921,1830,403,306,2664.07000000,378.25000000,27.78000000,19972,2539,3070.10000000,30,1644,1603,16,75,13,1.19,45.95,5.73,3277,104,52.87,31294.850000000000,34065.630000000000,163,2041,2589,1991,1202,425,215,135,14,0.444187,0.535714,0.296741,0.346614,0.289017,0.482897,0.574433,0.303676,0.440707,0.355904,0.461912,0.560020,0.304194,0.345289,0.328275,0.555813,0.464286,0.703259,0.653386,0.710983,0,0,0,442,309,80,442,309,80,3,64881,83623,18742,1,0,0,0,Whit Monday | Whit Monday,17.6,10.2,14.4,1.3,0.00,0.00,14.8,12.56,53,drizzle,rain,0,0,0,1,0,5344,2993,4413,4208,,,,,62.654325651681,55.740251572327,57.887419720438,45.623899371069,726,8395
Norway,2025-06-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,0,Whit Monday | Whit Monday,18.0,9.2,13.7,0.2,0.00,0.00,14.1,17.51,51,light_drizzle,rain,0,0,0,0,1,,,,,,,,,,,,,,
Spain,2025-06-09,21815,76504,0,100,72,0,103.83,31.46,0,30006,68313,62,110,78.94,56.35,98319,172,135.29,1,14883,317,75978,0,0,1989,140,417,0,0,1309.53000000,16.98000000,118.42000000,0.00000000,0.00000000,14883,75978,317,1989,417,140,1309.53000000,118.42000000,16.98000000,91178,2546,1444.93000000,7,13097,14765,1,632,170,0.36,121.77,9.02,27869,803,131.15,34614.180000000000,37479.480000000000,153,1112,1236,1075,645,265,155,7,3,0.478155,0.515110,0.501639,0.319372,0.250000,0.500577,0.542576,0.512482,0.347699,0.237288,0.465976,0.500745,0.464761,0.359459,0.271967,0.521845,0.484890,0.498361,0.680628,0.750000,0,0,0,264,152,29,264,152,29,0,33691,35896,2205,1,0,0,0,Day of La Rioja | Day of La Rioja | Day of Murcia | Day of Murcia,30.4,15.2,22.8,0.5,0.00,0.00,12.6,11.60,53,drizzle,rain,0,1,0,0,1,4416,3062,3859,3790,,,,,48.638648860958,39.036193029491,40.411626080126,33.745308310992,377,1344
Sweden,2025-06-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,Pentecost | Pentecost,17.7,10.4,13.8,1.0,0.00,0.00,14.3,11.82,53,drizzle,rain,0,0,0,1,0,,,,,,,,,,,,,,
USA,2025-06-09,11522,0,0,62,0,0,152.6555,0,0,924,10598,6,56,13.186,139.4695,11522,62,152.6555,1,2870,45,19580,0,0,277,18,225,0,0,1050.62400000,8.60700000,550.83850000,0.00000000,0.00000000,2870,19580,45,277,225,18,1050.62400000,550.83850000,8.60700000,22495,520,1610.06950000,,,,,,,,,,,,,13119.452500000000,13119.452500000000,33,157,215,157,0,0,0,0,157,0.609302,,,,,0.619299,,,,,0.505625,,,,,0.390698,,,,,0,0,0,5,4,2,5,4,2,0,1751,1751,0,0,0,0,0,,,,,,,,,,,,,,,,,,407,264,346,335,,,,,70.942857142857,53.663043478261,67.828571428571,50.358695652174,113,1301
Belgium,2025-06-10,18577,0,0,156,0,0,112.3,0,0,18577,0,156,0,112.3,0,18577,156,112.3,1,10248,375,30853,0,0,1358,149,219,0,0,1102.35000000,23.23000000,134.79000000,0.00000000,0.00000000,10248,30853,375,1358,219,149,1102.35000000,134.79000000,23.23000000,41476,1726,1260.37000000,13,1447,1043,1,37,10,0.75,18.33,2.52,2503,48,21.6,16791.460000000000,18924.530000000000,92,700,780,654,427,128,75,20,4,0.471795,0.558994,0.372414,0.258427,0.080000,0.510440,0.591989,0.372898,0.358974,0.242938,0.495458,0.571198,0.389245,0.317454,0.281955,0.528205,0.441006,0.627586,0.741573,0.920000,0,0,0,30,20,10,30,20,10,1,12711,13917,1206,0,0,0,0,Whit Monday | Whit Monday,18.4,11.1,15.0,1.2,0.00,0.00,23.4,6.37,51,light_drizzle,rain,0,0,0,1,0,2467,1495,2082,2018,,,,,61.753026634383,53.935361216730,52.967312348668,46.249049429658,90,5216
Denmark,2025-06-10,66626,43754,0,371,19,0,417.368,45.818666667,0,20031,90349,62,328,132.397333333,330.789333333,110380,390,463.186666667,1,9098,0,0,37562,0,1407,0,0,239,0,3305.96933332,0.00000000,0.00000000,41.24666667,0.00000000,9098,0,37562,1407,0,239,3305.96933332,0.00000000,41.24666667,46660,1646,3347.21599999,170,242,136,69,31,1,28.794666667,26.258666667,0.2906666667,548,101,55.344,121983.118666800000,132185.676000150000,573,2582,2478,2274,1291,499,143,298,43,0.588378,0.718056,0.417308,0.443750,0.417197,0.619716,0.720695,0.494630,0.460161,0.498628,0.624800,0.736302,0.487631,0.447615,0.499574,0.411622,0.281944,0.582692,0.556250,0.582803,0,0,0,270,202,64,270,202,64,9,180487,257901,77414,0,0,0,0,Whit Monday | Whit Monday,14.7,10.6,12.6,5.4,0.00,0.00,23.3,2.86,53,drizzle,rain,0,0,0,1,0,5806,2830,4523,4257,,,,,474.933309684285,344.224838140082,394.320681092586,288.373749264273,13932,20241
Germany,2025-06-10,6647,9067,0,62,8,0,61.98,8.4,0,1657,14057,18,52,12.34,58.04,15714,70,70.38,1,9240,446,91537,0,0,1064,116,303,0,0,1301.33000000,39.78000000,56.58000000,0.00000000,0.00000000,9240,91537,446,1064,303,116,1301.33000000,56.58000000,39.78000000,101223,1483,1397.69000000,1,1217,1600,1,54,2,0.59,32.15,0.75,2818,57,33.49,9934.500000000000,13117.860000000000,104,866,887,813,520,179,88,12,14,0.329200,0.393673,0.184211,0.313131,0.071429,0.376505,0.436000,0.263316,0.326118,0.180000,0.342085,0.394279,0.261294,0.265413,0.208955,0.670800,0.606327,0.815789,0.686869,0.928571,0,0,0,14,9,4,14,9,4,0,12412,14489,2077,0,0,0,1,Whit Monday | Whit Monday,20.0,7.2,14.6,0.8,0.00,0.00,27.6,10.05,51,light_drizzle,rain,0,0,0,0,1,2272,1487,1975,1933,,,,,74.143617021277,66.096989966555,75.746808510638,69.745819397993,264,1879
Netherlands,2025-06-10,60599,37609,0,560,31,0,509.84,38.33,0,28088,70120,159,432,289.77,258.4,98208,591,548.17,1,19022,1239,7381,0,0,2109,429,560,0,0,3622.84000000,37.61000000,589.52000000,0.00000000,0.00000000,19022,7381,1239,2109,560,429,3622.84000000,589.52000000,37.61000000,27642,3098,4249.97000000,69,1190,3444,22,87,10,3.01,59.36,5.17,4703,119,67.54,64710.360000000000,68007.910000000000,308,2043,2591,1993,1206,424,214,135,14,0.449633,0.556262,0.290878,0.284000,0.289017,0.484720,0.578516,0.305147,0.437286,0.345995,0.463302,0.561013,0.306163,0.344975,0.331926,0.550367,0.443738,0.709122,0.716000,0.710983,0,0,0,457,367,33,457,367,33,6,65084,83832,18748,0,0,0,0,Whit Monday | Whit Monday,17.5,10.1,14.2,3.2,0.00,0.00,27.1,6.73,61,light_rain,rain,0,0,0,1,0,6185,3401,4979,4742,,,,,62.751981879955,55.907836990596,57.925254813137,45.740438871473,726,8395
Norway,2025-06-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,Whit Monday | Whit Monday,14.6,9.1,11.9,2.2,0.00,0.00,12.3,5.58,51,light_drizzle,rain,0,0,0,1,0,,,,,,,,,,,,,,
Spain,2025-06-10,23174,76027,0,139,56,0,105.59,34.57,0,40739,58462,89,106,84.09,56.07,99201,195,140.16,1,15494,401,77624,0,0,2070,161,380,0,0,1426.30000000,20.50000000,90.79000000,0.00000000,0.00000000,15494,77624,401,2070,380,161,1426.30000000,90.79000000,20.50000000,93519,2611,1537.59000000,6,12422,13125,0,756,149,0,125.5,7.76,25553,905,133.26,27419.130000000000,28506.960000000000,159,1128,1250,1089,652,271,155,8,3,0.509600,0.531973,0.578778,0.335079,0.222222,0.505591,0.543581,0.527674,0.350220,0.254237,0.469650,0.504373,0.470658,0.359986,0.261411,0.490400,0.468027,0.421222,0.664921,0.777778,0,0,0,144,90,16,144,90,16,1,33757,35963,2206,0,0,0,0,Day of La Rioja | Day of La Rioja | Day of Murcia | Day of Murcia,30.5,16.7,23.7,0.0,0.00,0.00,16.7,7.38,3,overcast,cloudy,0,1,0,0,1,4304,3051,3826,3747,,,,,48.437548487199,38.793650793651,40.402637703646,33.788359788360,377,1344
Sweden,2025-06-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,Pentecost | Pentecost,17.7,10.2,13.5,0.1,0.00,0.00,18.3,12.68,51,light_drizzle,rain,0,0,0,0,1,,,,,,,,,,,,,,
